date,ecom ,consum_index,xr,CPI,RTS_OGI,USD_XR,UKR_ecom,Dem_mthly,RCardinR,NRBankinR,Rbankoutside,vix_close,,
9/14/21,15112.20647,280.4498609,94.32017197,0.008227146,243.7355873,72.97838542,2300.057138,3.033333333,16292.51957,38.30652174,262.8945652,19.45999908,,
9/15/21,15743.24324,282.2030628,94.3774143,0.008481277,245.7559267,73.06224856,2321.353011,3.033333333,16299.84783,38.3826087,263.5478261,18.18000031,,
9/16/21,22193.84138,284.2357607,94.81309204,0.00879894,245.5272091,72.72171336,3604.028757,3.033333333,16307.17609,38.45869565,264.201087,18.69000053,,
9/17/21,17145.54719,282.6350111,94.80673178,0.009116604,241.5627694,72.83098958,4367.436822,3.033333333,16314.50435,38.53478261,264.8543478,20.80999947,,
9/20/21,16794.9712,277.0450918,94.25656938,0.009942529,234.9299569,72.82590697,3300.384779,3.033333333,16336.48913,38.76304348,266.8141304,25.70999908,,
9/21/21,17355.89278,277.7057187,94.39013482,0.011086117,237.9414063,73.07749641,2669.888466,3.033333333,16343.81739,38.83913043,267.4673913,24.36000061,,
9/22/21,16724.856,280.0179125,94.78447087,0.012229705,244.6885776,73.32400323,2459.351357,3.033333333,16351.14565,38.91521739,268.1206522,20.87000084,,
9/23/21,18454.3642,284.3628044,94.81627216,0.013373294,245.9846444,73.19439655,3098.683012,3.033333333,16358.47391,38.99130435,268.773913,18.62999916,,
9/24/21,16467.76695,284.8963876,94.72722854,0.014516882,246.3658405,72.87673312,4567.223466,3.033333333,16365.80217,39.0673913,269.4271739,17.75,,
9/27/21,16374.28002,285.3029272,95.05478187,0.017947647,252.0075431,72.88943966,2599.747093,3.033333333,16387.78696,39.29565217,271.3869565,18.76000023,,
9/28/21,15556.26938,282.736646,95.24558964,0.02061602,251.9694235,72.7699982,2222.524168,3.033333333,16395.11522,39.37173913,272.0402174,23.25,,
9/29/21,17589.6101,283.0923682,95.26785055,0.023474991,252.9605334,72.65818068,2185.136454,3.033333333,16402.44348,39.44782609,272.6934783,22.55999947,,
9/30/21,18244.01861,283.3210467,95.32827301,0.026143364,255.1333513,72.51332615,2367.026403,3.033333333,16409.77174,39.52391304,273.3467391,23.13999939,,
10/1/21,9835.074895,282.9730225,96.7034089,0.029161234,254.9427083,72.75220905,2259.970388,3.290322581,16417.1,39.6,274,21.10000038,,
10/4/21,12818.86226,282.7181035,96.92649036,0.036975754,261.3468032,72.91993534,3733.680773,3.290322581,16423.51739,39.6,274,22.95999908,,
10/5/21,6524.935785,287.0517257,97.45551209,0.036518319,267.9033764,72.91993534,4510.290615,3.290322581,16425.65652,39.6,274,21.29999924,,
10/6/21,6944.530883,288.6449691,97.92717002,0.036099003,262.4141523,72.85386135,3580.754298,3.290322581,16427.79565,39.6,274,21,,
10/7/21,7131.017594,295.6552402,98.36058542,0.035641568,265.0571121,72.5641523,2608.715193,3.290322581,16429.93478,39.6,274,19.54000092,,
10/8/21,7084.395916,297.8857811,98.43707049,0.035222252,264.8538075,72.51332615,2625.433234,3.290322581,16432.07391,39.6,274,18.77000046,,
10/11/21,9042.506375,299.5427542,98.80674833,0.034002425,266.378592,71.84242098,2650.616935,3.290322581,16438.4913,39.6,274,20,,
10/12/21,10394.53503,299.351565,98.68564697,0.034116783,266.0228089,71.72552083,3237.57998,3.290322581,16440.63043,39.6,274,19.85000038,,
10/13/21,12678.99723,297.9495108,98.67289945,0.034269262,262.9732399,71.68485991,5521.199621,3.290322581,16442.76957,39.6,274,18.63999939,,
10/14/21,9182.371408,299.4790245,98.7812533,0.03442174,265.6670259,71.87291667,5113.011942,3.290322581,16444.9087,39.6,274,16.86000061,,
10/15/21,9275.614764,298.395619,99.26565875,0.034574219,269.3773348,71.84242098,3761.216752,3.290322581,16447.04783,39.6,274,16.29999924,,
10/18/21,8716.154632,297.3122134,99.24016372,0.034993534,267.4459411,71.20709411,2009.085093,3.290322581,16453.46522,39.6,274,16.30999947,,
10/19/21,10953.99516,299.1603758,99.34214382,0.035107893,269.3265086,71.18168103,2366.885733,3.290322581,16455.60435,39.6,274,15.69999981,,
10/20/21,6151.962364,298.6505379,99.29752753,0.035260372,269.6822917,71.12577227,2841.014393,3.290322581,16457.74348,39.6,274,15.48999977,,
10/21/21,8249.937856,296.7386458,99.24016372,0.03541285,264.4471983,70.97837644,3195.803757,3.290322581,16459.88261,39.6,274,15.01000023,,
10/22/21,5965.475653,299.4152948,100.330076,0.035565329,265.6670259,71.03936782,2736.736852,3.290322581,16462.02174,39.6,274,15.43000031,,
10/25/21,6478.314107,306.2343767,101.1841593,0.035984644,272.6810345,70.57684986,4312.674368,3.290322581,16468.43913,39.6,274,15.23999977,,
10/26/21,7224.260949,306.7442146,101.4646045,0.035069774,271.2070761,70.32780172,4869.57982,3.290322581,16470.57826,39.6,274,15.97999954,,
10/27/21,12678.99723,304.6411332,100.5914,0.034193023,265.2604167,70.03809267,3200.675505,3.290322581,16472.71739,39.6,274,16.97999954,,
10/28/21,13471.56575,304.0675656,100.3237022,0.033354391,262.3633261,69.59082256,2587.592927,3.290322581,16474.85652,39.6,274,16.53000069,,
10/29/21,13844.53917,300.6898895,99.75006419,0.03247764,258.9579741,69.91610991,2615.980712,3.290322581,16476.99565,39.6,274,16.26000023,,
11/1/21,16408.73144,301.1359977,99.44412391,0.029961746,260.1778017,70.73949353,2027.573344,5.266666667,16483.41304,39.6,274,16.40999985,,
11/2/21,19299.27545,299.5427542,98.48168678,0.027636449,255.857579,70.92246767,1974.038047,5.266666667,16485.55217,39.6,274,16.03000069,,
11/3/21,19998.60061,298.3318892,98.41157547,0.025539871,251.6898348,71.14610273,2430.317253,5.266666667,16487.6913,39.6,274,15.10000038,,
11/5/21,16735.08318,301.6458356,99.59709405,0.021308594,255.501796,71.48155532,2858.600237,5.266666667,16491.96957,39.6,274,16.47999954,,
11/8/21,18180.35519,304.9597819,99.13180987,0.014942619,258.8563218,71.42564655,2863.900725,5.266666667,16498.38696,39.6,274,17.21999931,,
11/9/21,20791.16913,306.4892956,99.65445785,0.015705011,258.1447557,71.41039871,3091.807136,5.266666667,16500.52609,39.6,274,17.78000069,,
11/10/21,20185.08732,306.4255659,99.90303433,0.016429283,259.1104526,71.37990302,3806.103734,5.266666667,16502.66522,39.6,274,18.72999954,,
11/11/21,30908.07317,304.1312953,99.83929677,0.017115436,260.2286279,71.22234195,4836.534503,5.266666667,16504.80435,39.6,274,17.65999985,,
11/12/21,24054.68656,295.464051,98.51992931,0.017877829,254.0786638,70.74965876,3135.882539,5.266666667,16506.94348,39.6,274,16.29000092,,
11/15/21,18413.46357,296.5474566,98.25860533,0.019974407,253.6212284,71.97456897,2372.08727,5.266666667,16513.36087,39.6,274,16.48999977,,
11/16/21,16501.97479,291.0666991,97.77419988,0.020393723,251.9947917,72.13213003,2535.797731,5.266666667,16515.5,39.6,274,16.37000084,,
11/17/21,17481.03002,292.8511318,98.69839448,0.020851158,254.9935345,72.29477371,2563.23366,5.266666667,16517.63913,39.6,274,17.11000061,,
11/18/21,19299.27545,286.6056175,98.13113021,0.021232355,246.3022629,72.57940014,7687.725337,5.266666667,16519.77826,39.6,274,17.59000015,,
11/19/21,20418.19571,280.7424816,97.87617998,0.02168979,240.0506466,72.8030352,4246.532617,5.266666667,16521.91739,39.6,274,17.90999985,,
11/22/21,25266.85018,270.6731831,96.05328581,0.022947737,230.2411997,73.0063398,9070.305172,5.266666667,16528.33478,39.6,274,19.17000008,,
11/23/21,28437.12426,268.9524802,96.3719736,0.024434402,233.748204,73.23505747,7488.228573,5.266666667,16530.47391,39.6,274,19.37999916,,
11/24/21,23495.22643,271.5016697,96.77352022,0.025844828,236.2386853,73.56542744,4633.833083,5.266666667,16532.61304,39.6,274,18.57999992,,
11/26/21,48997.28408,264.4913986,95.97680074,0.028741918,223.4813218,74.38881106,5040.888731,5.266666667,16536.8913,39.6,274,28.62000084,,
11/29/21,27458.06903,272.3301563,96.99022791,0.032973195,230.0887213,75.37483836,3820.566684,5.266666667,16543.3087,39.6,274,22.95999908,,
11/30/21,22982.38798,272.2026968,96.74165144,0.02958055,229.4788075,75.17153376,2296.147412,5.266666667,16545.44783,39.6,274,27.19000053,,
12/1/21,12259.40213,273.85967,97.58298721,0.026340383,235.9337284,74.9783944,2135.718775,3.129032258,16547.58696,39.6,274,31.12000084,,
12/2/21,12166.15878,275.0068053,97.85068495,0.023100216,238.8816451,74.83099856,2267.123084,3.129032258,16549.72609,39.6,274,27.95000076,,
12/3/21,13331.70072,271.8203184,98.24585781,0.019821929,236.6452945,73.98220187,2172.525889,3.129032258,16551.86522,39.6,274,30.67000008,,
12/6/21,16641.83983,267.8690747,97.79969491,0.009948949,233.5448994,73.71282328,2533.764185,3.129032258,16558.28261,39.6,274,27.18000031,,
12/7/21,10674.26509,272.5850752,97.23243064,0.009796471,238.0684267,73.69249282,2393.401943,3.129032258,16560.42174,39.6,274,21.88999939,,
12/8/21,11466.83361,271.2467507,97.85705871,0.009643992,234.1039871,73.69249282,2293.02437,3.129032258,16562.56087,39.6,274,19.89999962,,
12/9/21,12725.61891,272.2026968,98.06739265,0.009491514,236.2895115,74.1295977,2421.702533,3.129032258,16564.7,39.6,274,21.57999992,,
12/10/21,16362.10976,268.3789126,98.45619176,0.009415275,234.7139009,73.82972342,2206.961876,3.129032258,16566.83913,39.6,274,18.69000053,,
12/13/21,15569.54124,259.9665872,98.47531302,0.008957839,226.5308908,73.53493175,2514.632321,3.129032258,16573.25652,39.6,274,20.30999947,,
12/14/21,15569.54124,258.8831817,98.23948406,0.0108257,227.2424569,73.46885776,2843.216934,3.129032258,16575.39565,39.6,274,21.88999939,,
12/15/21,17201.29996,258.1821545,98.29684786,0.012693561,228.8688937,73.40786638,3105.598958,3.129032258,16577.53478,39.6,274,19.29000092,,
12/16/21,23168.87469,264.0452904,98.45619176,0.014561422,236.797773,73.4841056,3958.082697,3.129032258,16579.67391,39.6,274,20.56999969,,
12/17/21,19532.38384,259.3292898,98.18212026,0.016467403,234.3072917,73.83480603,3535.115326,3.129032258,16581.81304,39.6,274,21.56999969,,
12/20/21,19485.76216,255.3143163,98.16937274,0.021956627,231.9692888,73.92121049,2761.678606,3.129032258,16588.23043,39.6,274,22.87000084,,
12/21/21,20604.68242,256.9075598,97.55749218,0.022528421,234.2056394,74.11434986,2747.937463,3.129032258,16590.36957,39.6,274,21.01000023,,
12/22/21,20231.709,259.3930196,97.65309852,0.023138335,239.0341236,74.27699353,3107.997905,3.129032258,16592.5087,39.6,274,18.62999916,,
12/23/21,19019.54538,255.887884,97.60848223,0.02367201,236.137033,73.81955819,3405.401304,3.129032258,16594.64783,39.6,274,17.95999908,,
12/27/21,28110.77252,257.2262085,97.64672477,0.025997306,238.3225575,73.20456178,2446.450994,3.129032258,16603.20435,39.6,274,17.68000031,,
12/28/21,30768.20814,255.887884,97.49375463,0.028132004,239.847342,73.21472701,2618.768528,3.129032258,16605.34348,39.6,274,17.54000092,,
12/29/21,32633.07524,252.7651268,97.30254195,0.030266703,237.9667744,73.24014009,2308.682116,3.129032258,16607.48261,39.6,274,16.95000076,,
12/30/21,25546.58025,251.3630726,96.04691205,0.032363281,237.814296,73.49427083,1973.386433,3.129032258,16609.62174,39.6,274,17.32999992,,
12/31/21,8389.802889,252.1278295,95.57525412,0.034574219,238.7291667,73.67216236,1475.231668,3.129032258,16611.76087,39.6,274,17.21999931,,
1/3/22,23228.11988,255.1339489,96.60331924,0.040913254,241.5499282,74.23311298,1957.175122,2.193548387,16592.27111,39.6,274,16.60000038,,
1/4/22,23190.75656,258.194386,95.98310987,0.0429463,243.0747126,74.28413462,2159.330991,2.193548387,16581.45667,39.6,274,16.90999985,,
1/5/22,22107.22033,254.1138032,95.17206684,0.045233477,237.4838362,74.38617788,1939.641194,2.193548387,16570.64222,39.6,274,19.72999954,,
1/6/22,22368.76356,248.8855566,94.64727429,0.047266523,232.7824174,74.48822115,1790.479842,2.193548387,16559.82778,39.6,274,19.61000061,,
1/7/22,21397.31728,248.7580383,95.79227621,0.0495537,234.0530711,74.53924279,1531.167298,2.193548387,16549.01333,39.6,274,18.76000023,,
1/10/22,23041.30329,248.6305201,96.12623511,0.055652838,237.3567708,74.79435096,3020.18492,2.193548387,16516.57,39.6,274,19.39999962,,
1/11/22,24311.65612,251.1808844,96.31706876,0.05311153,240.9146013,74.79435096,2729.710582,2.193548387,16505.75556,39.6,274,18.40999985,,
1/12/22,23639.11638,251.8184754,96.31706876,0.050824353,243.7100395,74.48822115,2258.789246,2.193548387,16494.94111,39.6,274,17.62000084,,
1/13/22,24349.01943,238.5565815,94.55185746,0.048791307,230.622306,74.23311298,2821.304603,2.193548387,16484.12667,39.6,274,20.30999947,,
1/14/22,24087.47621,232.818262,93.12060506,0.046758261,230.4952407,74.38617788,2447.701905,2.193548387,16473.31222,39.6,274,19.19000053,,
1/18/22,21509.40723,221.4691412,94.21789857,0.043708693,213.2143499,75.76376202,1939.790292,2.193548387,16430.05444,39.6,274,22.79000092,,
1/19/22,19454.42472,221.8516959,94.26560698,0.0429463,220.4570761,76.12091346,2308.366709,2.193548387,16419.24,39.6,274,23.85000038,,
1/20/22,21472.04392,221.5966594,93.78852285,0.042438039,222.8713182,76.52908654,2801.986883,2.193548387,16408.42556,39.6,274,25.59000015,,
1/21/22,21584.13387,215.6033035,93.78852285,0.041675647,217.2804418,76.1719351,2138.767151,2.193548387,16397.61111,39.6,274,28.85000038,,
1/24/22,19865.42122,200.3011182,91.78476948,0.039896731,201.016074,76.83521635,2313.014509,2.193548387,16365.16778,39.6,274,29.89999962,,
1/25/22,19790.69459,203.3615553,91.59393583,0.03938847,202.2867277,77.24338942,2393.468831,2.193548387,16354.35333,39.6,274,31.15999985,,
1/26/22,20463.23432,204.7642556,91.25997694,0.038880208,204.9551006,78.36586538,2113.577351,2.193548387,16343.53889,39.6,274,31.95999908,,
1/27/22,22518.21683,212.1603118,93.07289665,0.038117816,217.9157687,78.67199519,2316.876102,2.193548387,16332.72444,39.6,274,30.48999977,,
1/28/22,22331.40024,212.2878301,93.54998078,0.037609555,219.5676185,78.56995192,2222.225671,2.193548387,16321.91,39.6,274,27.65999985,,
1/31/22,24124.83952,216.6234492,93.45456395,0.03938847,222.2359914,77.24338942,2098.592097,2.193548387,16289.46667,39.6,274,24.82999992,,
2/1/22,21359.95396,220.1939591,94.26560698,0.039896731,224.3961027,77.14134615,2143.296489,6.964285714,16278.65222,39.6,274,21.95999908,,
2/2/22,21957.76705,220.9590684,94.98123318,0.040659124,226.0479526,76.73317308,2267.587162,6.964285714,16267.83778,39.6,274,22.09000015,,
2/3/22,23713.84302,216.6234492,94.45644064,0.041167385,222.6171875,76.22295673,2943.451296,6.964285714,16257.02333,39.6,274,24.35000038,,
2/4/22,21995.13037,218.1536678,94.07477333,0.041675647,224.5231681,76.325,2771.506928,6.964285714,16246.20889,39.6,274,23.21999931,,
2/7/22,18893.97494,219.1738134,94.83810794,0.035068247,226.0479526,75.50865385,2158.122253,6.964285714,16213.76556,39.6,274,22.86000061,,
2/8/22,18819.24831,223.8919872,95.60144256,0.033035201,230.3681753,75.30456731,2093.702901,6.964285714,16202.95111,39.6,274,21.44000053,,
2/9/22,19417.0614,230.9054888,95.93540145,0.031002155,234.5613326,74.94741587,2090.03528,6.964285714,16192.13667,39.6,274,19.95999908,,
2/10/22,21322.59064,234.8585534,96.36477717,0.028714978,234.8154634,74.48822115,2782.230423,6.964285714,16181.32222,39.6,274,23.90999985,,
2/11/22,23527.02643,225.0396511,95.4106089,0.026681932,225.0314296,74.43719952,2902.89488,6.964285714,16170.50778,39.6,274,27.36000061,,
2/14/22,24498.47271,219.8114045,94.55185746,0.027952586,219.3134878,75.81478365,5515.980216,6.964285714,16138.06444,39.6,274,28.32999992,,
2/15/22,21808.31378,228.4826428,95.45831732,0.028460848,227.5727371,76.22295673,5913.46321,6.964285714,16127.25,39.6,274,25.70000076,,
2/16/22,24274.2928,232.9457802,95.69685938,0.028714978,230.4952407,75.81478365,4470.929513,6.964285714,16116.43556,39.6,274,24.29000092,,
2/17/22,29131.52419,225.0396511,94.55185746,0.02922324,219.3134878,74.79435096,4699.620165,6.964285714,16105.62111,39.6,274,28.11000061,,
2/18/22,29579.88401,217.7711131,94.45644064,0.029731501,211.3083693,75.45763221,2587.844769,6.964285714,16094.80667,39.6,274,27.75,,
2/22/22,28272.16787,193.5426531,90.73518439,0.034814116,183.9893139,76.68215144,2539.580418,6.964285714,16051.54889,39.6,274,28.80999947,,
2/23/22,24946.83253,159.3677726,89.59018247,0.03608477,147.267421,80.3046875,1893.999461,6.964285714,16040.73444,39.6,274,31.02000046,,
2/24/22,19603.87799,127.2331834,84.91475795,0.037355424,115.7552083,83.46802885,656.2560833,6.964285714,16029.92,39.6,274,30.31999969,,
2/25/22,22181.94697,145.085733,87.5864291,0.038880208,151.3335129,86.58034856,697.0019016,6.964285714,16019.10556,39.6,274,27.59000015,,
2/28/22,26030.36876,143.4279962,70.41140028,0.157305136,149.6816631,90.04981971,464.0589597,6.964285714,15986.66222,39.6,274,30.14999962,,
3/1/22,24012.74957,142.9179234,69.55264883,0.196441272,149.1734016,93.26418269,479.1524615,8.903225806,15975.84778,39.6,274,33.31999969,,
3/2/22,35819.55819,142.1528141,79.23745676,0.235577407,148.5380747,92.03966346,582.5748398,8.903225806,15965.03333,39.6,274,30.73999977,,
3/3/22,39966.88654,141.6427413,70.79306758,0.274713542,148.0298132,103.2644231,766.6791059,8.903225806,15954.21889,39.6,274,30.47999954,,
3/4/22,38322.90053,141.1326684,65.97451783,0.313849677,147.5215517,111.376863,525.1896288,8.903225806,15943.40444,39.6,274,31.97999954,,
3/7/22,31298.59666,139.3474135,66.06993466,0.309275323,145.9967672,108.3155649,405.085442,8.903225806,15910.96111,23.76,164.4,36.45000076,,
3/8/22,36492.09792,138.8373406,66.16535148,0.307750539,145.3614404,110.8666466,495.425818,8.903225806,15900.14667,15.84,109.6,35.13000107,,
3/9/22,35296.47173,138.1997496,65.73597576,0.305971624,144.8531789,113.46875,500.7594596,8.903225806,15889.33222,7.92,54.8,32.45000076,,
3/10/22,29467.79406,137.5621585,63.20742985,0.304446839,144.3449174,116.0198317,399.6735296,8.903225806,15878.51778,0,0,30.22999954,,
3/11/22,26590.81854,137.0520857,61.20367649,0.302922055,143.7095905,120.1525841,410.6512406,8.903225806,15867.70333,0,0,30.75,,
3/14/22,22891.85002,135.2668307,61.39451014,0.298347701,142.184806,115.6116587,371.6059834,8.903225806,15835.26,0,0,31.77000046,,
3/15/22,21883.04042,134.7567579,64.06618129,0.296568786,141.6765445,114.8973558,479.565046,8.903225806,15824.44556,0,0,29.82999992,,
3/16/22,21098.41073,134.246685,66.06993466,0.295044001,141.0412177,111.2237981,548.6667217,8.903225806,15813.63111,0,0,26.67000008,,
3/17/22,19118.15485,133.609094,67.97827119,0.293519217,140.5329562,107.7543269,553.9206083,8.903225806,15802.81667,0,0,25.67000008,,
3/18/22,15232.36974,132.9715029,70.1251498,0.291994432,140.0246947,104.5909856,564.801903,8.903225806,15792.00222,0,0,23.87000084,,
3/21/22,14485.10337,131.186248,70.02973297,0.276492457,138.3728448,104.2848558,472.2845889,8.903225806,15759.55889,0,0,23.53000069,,
3/22/22,14074.10687,130.6761751,70.17285821,0.271155711,137.8645833,104.4889423,564.857519,8.903225806,15748.74444,0,0,22.94000053,,
3/23/22,12318.0309,130.1661023,70.74535917,0.266073096,137.3563218,103.8766827,649.94097,8.903225806,15737.93,0,0,23.56999969,,
3/24/22,10599.31825,129.6560294,71.5564022,0.260736351,136.720995,102.7542067,629.3235956,8.903225806,15727.11556,0,0,21.67000008,,
3/25/22,9926.778521,129.0184384,76.47036878,0.255907866,136.2127335,95.96832933,575.3974217,8.903225806,15716.30111,0,0,20.80999947,,
3/28/22,8656.425694,127.2331834,76.80432767,0.205844109,134.687949,94.18257212,554.4230758,8.903225806,15683.85778,0,0,19.62999916,,
3/29/22,9030.058878,140.1125227,78.37870532,0.189325611,146.1238326,93.26418269,639.306163,8.903225806,15673.04333,0,0,18.89999962,,
3/30/22,9478.418699,165.8712013,84.58079906,0.172807112,154.5101473,86.17217548,740.4813655,8.903225806,15662.22889,0,0,19.32999992,,
3/31/22,12243.30426,176.4552128,86.91851132,0.156034483,165.9460309,83.82518029,716.3481643,8.903225806,15651.41444,0,0,20.55999947,,
4/1/22,9028.714301,180.3877766,87.8475188,0.139897629,165.8444684,83.37478448,798.0771169,6.733333333,15640.6,0,0,19.62999916,,
4/4/22,10133.62392,178.3997096,87.9744361,0.122108477,165.9461207,83.55775862,772.4539533,6.733333333,15696.62088,0,0,18.56999969,,
4/5/22,12016.63892,170.2883963,87.9744361,0.116517601,160.5585489,83.55775862,712.5875605,6.733333333,15715.29451,0,0,21.03000069,,
4/6/22,11238.53355,176.7297334,88.5455639,0.110418463,166.5560345,83.28329741,736.5714082,6.733333333,15733.96813,0,0,22.10000038,,
4/7/22,11487.52727,183.2505931,90.5762406,0.104827586,172.5535201,82.09396552,791.2001495,6.733333333,15752.64176,0,0,21.54999924,,
4/8/22,11549.7757,184.1253426,96.9855639,0.09923671,170.2155172,76.11681034,884.8708145,6.733333333,15771.31538,0,0,21.15999985,,
4/11/22,10771.67033,174.5030983,96.5413534,0.084242996,161.2701149,77.85506466,1017.868955,6.733333333,15827.33626,0,0,24.37000084,,
4/12/22,11005.10194,169.1750788,93.4318797,0.079414511,159.5420259,79.16637931,2199.211413,6.733333333,15846.00989,0,0,24.26000023,,
4/13/22,10911.72929,166.3122623,92.9876692,0.074331897,157.5089799,79.65431034,2134.382413,6.733333333,15864.68352,0,0,21.81999969,,
4/14/22,13043.738,160.427584,92.3530827,0.069757543,150.4949713,79.95926724,1898.034963,6.733333333,15883.35714,0,0,22.70000076,,
4/18/22,13183.79697,156.5309727,91.2742857,0.060862967,147.9536638,79.62381466,797.5618942,6.733333333,15958.05165,0,0,22.17000008,,
4/19/22,11861.01784,158.678085,93.6857143,0.059338182,148.5635776,79.41034483,685.9034681,6.733333333,15976.72527,0,0,21.37000084,,
4/20/22,11658.71045,167.4255798,94.3203008,0.058067529,152.0197557,78.86142241,801.1267862,6.733333333,15995.3989,0,0,20.31999969,,
4/21/22,11020.66404,170.6860097,96.6682707,0.056542744,152.3247126,76.87920259,965.3600257,6.733333333,16014.07253,0,0,22.68000031,,
4/22/22,10569.36293,164.403718,99.6508271,0.055272091,149.8850575,74.83599138,877.1811372,6.733333333,16032.74615,0,0,28.20999908,,
4/25/22,10631.61136,166.2327396,100.475789,0.052730783,154.8660201,73.37219828,865.5843955,6.733333333,16088.76703,0,0,27.02000046,,
4/26/22,10242.55868,168.4593747,102.887218,0.05171426,163.6081178,73.3112069,1082.901451,6.733333333,16107.44066,0,0,33.52000046,,
4/27/22,10491.55239,175.8549839,104.410226,0.050951868,168.1824713,72.7012931,1257.650575,6.733333333,16126.11429,0,0,31.60000038,,
4/28/22,11425.27884,173.4693035,104.981353,0.049935345,167.9791667,72.82327586,1455.112499,6.733333333,16144.78791,0,0,29.98999977,,
4/29/22,9651.198596,176.4116426,105.235188,0.049427083,174.4849138,72.18286638,1151.141637,6.733333333,16163.46154,0,0,33.40000153,,
5/2/22,7207.947738,180.8649127,105.489023,0.0346875,177.0262213,70.32262931,978.0459427,3.290322581,16219.48242,0,0,32.34000015,,
5/3/22,8359.543684,182.4553663,105.362105,0.030113147,177.941092,70.01767241,876.3597356,3.290322581,16238.15604,0,0,29.25,,
5/4/22,9946.878636,183.7277292,105.806316,0.025284662,178.652658,69.71271552,1007.482836,3.290322581,16256.82967,0,0,25.42000008,,
5/5/22,8639.661616,182.6144117,110.121504,0.020456178,178.1443966,69.22478448,1258.269469,3.290322581,16275.5033,0,0,31.20000076,,
5/6/22,6414.280262,176.8887787,115.388571,0.016135955,174.6882184,66.26670259,1171.400074,3.290322581,16294.17692,0,0,30.19000053,,
5/9/22,2741.622921,180.2287313,115.769323,0.013594648,178.1443966,67.94396552,1095.092693,3.290322581,16350.1978,0,0,34.75,,
5/10/22,5340.494853,181.3420488,115.769323,0.012832256,179.2625718,68.24892241,1080.155697,3.290322581,16368.87143,0,0,32.99000168,,
5/11/22,7394.693026,182.534889,115.515489,0.012069864,180.5840517,68.55387931,1288.442188,3.290322581,16387.54505,0,0,32.56000137,,
5/12/22,9993.564958,185.6362735,112.913684,0.011307471,182.4137931,68.64536638,2015.574434,3.290322581,16406.21868,0,0,31.77000046,,
5/13/22,8437.35422,185.4772281,117.8,0.01079921,181.1939655,65.74827586,2407.068172,3.290322581,16424.89231,0,0,28.87000084,,
5/16/22,9853.505992,192.95236,117.926917,0.008003772,188.8178879,63.97952586,1358.013765,3.290322581,16480.91319,0,0,27.46999931,,
5/17/22,10771.67033,195.6561311,120.846015,0.007241379,194.2054598,63.43060345,1238.627096,3.290322581,16499.58681,0,0,26.10000038,,
5/18/22,9791.257562,196.2127899,120.846015,0.006478987,196.9500718,63.49159483,1501.0193,3.290322581,16518.26044,0,0,30.95999908,,
5/19/22,9168.773267,200.2684466,120.909474,0.005462464,203.0492098,63.46109914,1701.325041,3.290322581,16536.93407,0,0,29.35000038,,
5/20/22,7830.432033,198.8370383,122.369023,0.004700072,203.8624282,62.24127155,1463.782537,3.290322581,16555.60769,0,0,29.43000031,,
5/23/22,8157.236288,200.4274919,122.432481,0.00419181,204.8789511,58.36831897,1253.154988,3.290322581,16611.62857,0,0,28.47999954,,
5/24/22,8312.857361,200.0298785,130.364812,0.00419181,205.7938218,58.09385776,1302.945496,3.290322581,16630.3022,0,0,29.45000076,,
5/25/22,8561.851079,194.7813817,133.72812,0.00393768,201.422773,56.90452586,1231.909829,3.290322581,16648.97582,0,0,28.37000084,,
5/26/22,9480.015415,180.6263447,134.172331,0.00393768,192.6806753,56.5080819,1563.988204,3.290322581,16667.64945,0,0,27.5,,
5/27/22,8888.655334,174.1850076,122.432481,0.003683549,188.1063218,62.11928879,1846.481274,3.290322581,16686.32308,0,0,25.71999931,,
5/31/22,9339.956448,185.1591374,120.274887,0.000888111,199.2880747,63.03415948,1457.6049,3.290322581,16761.01758,0,0,26.19000053,,
6/1/22,9573.388059,185.9543642,123.193985,0.000125718,201.3211207,61.60086207,1402.850092,1.8,16779.69121,0,0,25.69000053,,
6/2/22,8904.217442,182.0577529,123.511278,-0.000636674,198.1698994,61.44838362,1532.553679,1.8,16798.36484,0,0,24.71999931,,
6/3/22,8561.851079,179.0358911,123.130526,-0.001399066,199.0847701,61.53987069,1319.874509,1.8,16817.03846,0,0,24.79000092,,
6/6/22,12981.48957,170.0498282,123.067068,-0.007498204,196.7467672,61.35689655,1089.461108,1.8,16873.05934,0,0,25.06999969,,
6/7/22,9791.257562,173.5488262,124.716992,-0.009785381,198.2715517,61.05193966,1083.511681,1.8,16891.73297,0,0,24.02000046,,
6/8/22,11020.66404,180.3082539,124.84391,-0.011818427,207.216954,60.9299569,1212.67618,1.8,16910.40659,0,0,23.95999908,,
6/9/22,10211.43446,176.0935519,126.493835,-0.013851473,207.1153017,60.13706897,1294.496673,1.8,16929.08022,0,0,26.09000015,,
6/10/22,10631.61136,181.5806168,131.316692,-0.015884519,219.4152299,58.33782328,1251.785608,1.8,16947.75385,0,0,27.75,,
6/13/22,6927.829805,180.3877766,132.649323,-0.016138649,219.7201868,57.3924569,1309.725957,1.8,17003.77473,0,0,34.02000046,,
6/14/22,8841.969012,179.9106405,132.903158,-0.01639278,219.9234914,57.20948276,1306.236272,1.8,17022.44835,0,0,32.68999863,,
6/15/22,7923.804677,182.2963209,135.758797,-0.016646911,221.3466236,57.02650862,1239.686731,1.8,17041.12198,0,0,29.62000084,,
